"Date","Price","Open","High","Low","Vol.","Change %"
"08/07/2024","3.5600","3.6710","3.8760","3.5060","13.24M","-3.23%"
"08/06/2024","3.6790","3.5150","3.8000","3.4990","17.86M","4.40%"
"08/05/2024","3.5240","4.1330","4.1800","3.0820","59.17M","-14.65%"
"08/04/2024","4.1290","4.3600","4.4440","4.0070","11.95M","-5.41%"
"08/03/2024","4.3650","4.5970","4.7270","4.2450","9.66M","-5.23%"
"08/02/2024","4.6060","4.9830","5.0420","4.5770","10.24M","-7.60%"
"08/01/2024","4.9850","4.9950","5.1280","4.6640","10.61M","-0.04%"
"07/31/2024","4.9870","5.1480","5.2890","4.9700","5.82M","-3.18%"
"07/30/2024","5.1510","5.2760","5.3670","5.0740","4.89M","-2.26%"
"07/29/2024","5.2700","5.4420","5.7100","5.2690","8.62M","-3.21%"
"07/28/2024","5.4450","5.6660","5.6750","5.3990","3.98M","-4.12%"
"07/27/2024","5.6790","5.7130","5.9380","5.5390","6.84M","-0.68%"
"07/26/2024","5.7180","5.4010","5.8180","5.3940","6.63M","5.60%"
"07/25/2024","5.4150","5.6120","5.7250","5.1370","12.49M","-3.65%"
"07/24/2024","5.6200","5.7620","5.9990","5.5480","6.99M","-2.53%"
"07/23/2024","5.7660","6.0310","6.0890","5.7000","6.97M","-4.38%"
"07/22/2024","6.0300","6.3370","6.4580","6.0010","7.09M","-4.86%"
"07/21/2024","6.3380","6.2890","6.3750","5.9310","7.53M","0.80%"
"07/20/2024","6.2880","6.4320","6.4390","6.2380","4.53M","-2.30%"
"07/19/2024","6.4360","6.0380","6.4420","5.8610","10.11M","6.56%"
"07/18/2024","6.0400","6.0700","6.2340","5.8870","7.15M","-0.41%"
"07/17/2024","6.0650","6.2400","6.4880","6.0100","11.24M","-2.87%"
"07/16/2024","6.2440","5.9220","6.2580","5.8640","17.16M","5.42%"
"07/15/2024","5.9230","5.3910","5.9960","5.3650","10.82M","9.64%"
"07/14/2024","5.4020","5.2020","5.4790","5.1970","6.61M","3.80%"
"07/13/2024","5.2040","5.1910","5.3320","5.1060","4.42M","0.41%"
"07/12/2024","5.1830","4.9280","5.1850","4.7470","10.05M","5.15%"
"07/11/2024","4.9290","4.6270","5.0540","4.5460","11.07M","6.53%"
"07/10/2024","4.6270","4.5310","4.7470","4.4630","7.78M","2.10%"
"07/09/2024","4.5320","4.4660","4.6050","4.3770","10.96M","1.39%"
"07/08/2024","4.4700","4.3970","4.7440","4.1770","14.62M","1.64%"
"07/07/2024","4.3980","4.8160","4.8270","4.3800","7.02M","-8.55%"
"07/06/2024","4.8090","4.4170","4.8490","4.3720","6.76M","8.80%"
"07/05/2024","4.4200","4.6160","4.6160","4.0350","26.69M","-4.20%"
"07/04/2024","4.6140","5.0320","5.0890","4.6130","12.97M","-8.36%"
"07/03/2024","5.0350","5.5280","5.5800","4.9960","8.40M","-8.82%"
"07/02/2024","5.5220","5.2670","5.5970","5.2430","7.74M","4.82%"
"07/01/2024","5.2680","5.3080","5.3940","5.2120","5.23M","-0.70%"
"06/30/2024","5.3050","4.9620","5.3520","4.8770","5.97M","6.89%"
"06/29/2024","4.9630","4.9540","5.0470","4.9260","2.94M","0.04%"
"06/28/2024","4.9610","5.2190","5.2410","4.8690","7.99M","-4.98%"
"06/27/2024","5.2210","5.1740","5.3650","5.0760","7.38M","0.85%"
"06/26/2024","5.1770","5.4270","5.5140","5.1610","7.45M","-4.62%"
"06/25/2024","5.4280","5.3780","5.6320","5.3140","10.00M","0.95%"
"06/24/2024","5.3770","5.1800","5.5900","5.0310","24.22M","3.48%"
"06/23/2024","5.1960","5.1740","5.4390","5.1100","7.36M","0.25%"
"06/22/2024","5.1830","5.4040","5.4240","5.1180","5.68M","-4.13%"
"06/21/2024","5.4060","5.1630","5.4370","5.0970","14.41M","4.77%"
"06/20/2024","5.1600","4.9570","5.4950","4.9200","18.63M","3.95%"
"06/19/2024","4.9640","4.7200","5.1090","4.6630","13.07M","5.04%"
"06/18/2024","4.7260","5.1680","5.1860","4.4570","23.47M","-8.57%"
